text,label,number_ratio,special_char_ratio,spam_words,text_length,word_count
"pdate now - double mins and 1000 txts on orange tariffs. latest motorola, sonyericsson nokia bluetooth free! call mobileupd8 on 08000839402 or call2optout !yhl",1,0.1069182389937107,0.031446540880503145,2,159,24
collecting ur laptop then going to configure da settings izzit?,0,0.0,0.015873015873015872,0,63,10
"aight, i should be there by 8 at the latest, probably closer to 7. are jay and tyler down or should we just do two trips?",0,0.01652892561983471,0.03305785123966942,0,121,26
come aftr lt decimal gt  now i m cleaning the house,0,0.0,0.0,1,51,11
ur cash-balance is currently 500 pounds - to maximize ur cash-in now send cash to 86688 only 150p msg. cc 08718720201 po box 114 14 tcr w1,1,0.2028985507246377,0.028985507246376812,2,138,27
"bill, as in are there any letters for me. i m expecting one from orange that isn t a bill but may still say orange on it.",0,0.0,0.024793388429752067,0,121,27
tell me pa. how is pain de.,0,0.0,0.07407407407407407,0,27,7
hi darlin i hope you had a nice night i wish i had come cant wait to see you love fran ps i want dirty anal sex and i want a 10 man gang bang,0,0.014184397163120567,0.0,0,141,35
"ha. you don t know either. i did a a clever but simple thing with pears the other day, perfect for christmas.",0,0.0,0.03669724770642202,1,109,22
helloooo  wake up ! sweet morning welcomes you enjoy this day with full of joy   gud mrng .,0,0.0,0.02197802197802198,0,91,18
alrite,0,0.0,0.0,0,6,1
why must we sit around and wait for summer days to celebrate. such a magical sight when the worlds dressed in white. oooooh let there be snow.,0,0.0,0.02112676056338028,1,142,27
urgent! your mobile number has been awarded with a 2000 prize guaranteed. call 09058094454 from land line. claim 3030. valid 12hrs only,1,0.15555555555555556,0.02962962962962963,3,135,22
how do you guys go to see movies on your side.,0,0.0,0.021739130434782608,0,46,11
you didn't have to tell me that now i'm thinking. plus he's going to stop all your runs,0,0.0,0.04597701149425287,1,87,18
kindly send some one to our flat before lt decimal gt today.,0,0.0,0.016666666666666666,0,60,12
sorry! u can not unsubscribe yet. the mob offer package has a min term of 54 weeks pls resubmit request after expiry. reply themob help 4 more info,1,0.02040816326530612,0.02040816326530612,1,147,28
nothing lor  a bit bored too  then y dun u go home early 2 sleep today,0,0.014285714285714285,0.0,0,70,16
what time should i tell my friend to be around?,0,0.0,0.02127659574468085,0,47,10
yes. that will be fine. love you. be safe.,0,0.0,0.09523809523809523,0,42,9
thanks chikku  - gud nyt -,0,0.0,0.07692307692307693,0,26,6
is xy in ur car when u picking me up?,0,0.0,0.02702702702702703,0,37,10
"thanx 4 the time we ve spent 2geva, its bin mint! ur my baby and all i want is u!xxxx",0,0.023529411764705882,0.03529411764705882,0,85,20
"yo, any way we could pick something up tonight?",0,0.0,0.0425531914893617,0,47,9
i've not sent it. he can send me.,0,0.0,0.09090909090909091,0,33,8
fine am simply sitting.,0,0.0,0.043478260869565216,0,23,4
thts god's gift for birds as humans hav some natural gift frm god,0,0.0,0.015384615384615385,1,65,13
are you coming to day for class.,0,0.0,0.03125,0,32,7
im done. just studyn in library,0,0.0,0.03225806451612903,0,31,6
ok  u enjoy ur shows,0,0.0,0.0,0,20,5
anything,0,0.0,0.0,0,8,1
where wuld i be without my baby? the thought alone mite break me and i don t wanna go crazy but everyboy needs his lady xxxxxxxx,0,0.0,0.0078125,0,128,26
wat's my dear doing? sleeping ah?,0,0.0,0.09090909090909091,0,33,6
hi' test on lt gt rd,0,0.0,0.05,0,20,6
only 2 students solved this cat question in 'xam  5 3 2 lt gt 9 2 4 lt gt 8 6 3 lt gt then 7 2 5   tell me the answer if u r brilliant 1thing.i got d answr.,0,0.08974358974358974,0.019230769230769232,0,156,40
yo do you know anyone lt gt or otherwise able to buy liquor? our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night,0,0.006666666666666667,0.013333333333333334,1,150,33
yup n her fren lor. i'm meeting my fren at 730.,0,0.06382978723404255,0.06382978723404255,0,47,11
"yeah, we got one lined up for us",0,0.0,0.03125,0,32,8
and stop wondering wow is she ever going to stop tm'ing me ?! because i will tm you whenever i want because you are mine   laughs,0,0.0,0.023255813953488372,0,129,26
lol yep did that yesterday. already got my fireplace. now its just another icon sitting there for me.,0,0.0,0.0297029702970297,1,101,18
hey i've booked the pilates and yoga lesson already  haha,0,0.0,0.017543859649122806,0,57,10
are you ok. what happen to behave like this,0,0.0,0.023255813953488372,0,43,9
you have 1 new message. please call 08712400200.,1,0.25,0.041666666666666664,0,48,8
my supervisor find 4 me one lor i thk his students. i havent ask her yet. tell u aft i ask her.,0,0.010526315789473684,0.031578947368421054,0,95,22
"hello. no news on job, they are making me wait a fifth week! yeah im up for some woozles and weasels  in exeter still, but be home about 3.",0,0.007194244604316547,0.03597122302158273,0,139,29
we currently have a message awaiting your collection. to collect your message just call 08718723815.,1,0.11,0.02,0,100,15
"hey babe, sorry i didn't get sooner. gary can come and fix it cause he thinks he knows what it is but he doesn't go as far a ptbo and he says it will cost lt gt bucks. i don't know if it might be cheaper to find someone there ? we don't have any second hand machines at all right now, let me know what you want to do babe",0,0.0,0.028037383177570093,1,321,71
make that 3! 4 fucks sake?! x,0,0.06896551724137931,0.10344827586206896,0,29,7
leave it. u will always be ignorant.,0,0.0,0.05555555555555555,0,36,7
nope but i'll b going 2 sch on fri quite early lor cos mys sis got paper in da morn -,0,0.011764705882352941,0.023529411764705882,0,85,21
at bruce b downs amp fletcher now,0,0.0,0.0,1,33,7
where are you ? you said you would be here when i woke   -,0,0.0,0.034482758620689655,0,58,14
hey now am free you can call me.,0,0.0,0.03125,2,32,8
tell me whos this pls -,0,0.0,0.043478260869565216,0,23,6
"urgent! your mobile was awarded a 1,500 bonus caller prize on 27 6 03. our final attempt 2 contact u! call 08714714011",1,0.17796610169491525,0.03389830508474576,2,118,22
"think i might have to give it a miss. am teaching til twelve, then have lecture at two. damn this working thing.",0,0.0,0.03571428571428571,0,112,22
id have to check but there's only like 1 bowls worth left,0,0.017543859649122806,0.017543859649122806,0,57,12
yes there were many sweets,0,0.0,0.0,0,26,5
i would but i'm still cozy. and exhausted from last night.nobody went to school or work. everything is closed.,0,0.0,0.045454545454545456,0,110,19
buzzzz! grins did i buzz your ass? buzz your chest ? buzz your cock ? where do you keep your phone ? is the vibrator on ? did you feel it shake ?,0,0.0,0.04827586206896552,0,145,33
sir send to group mail check it.,0,0.0,0.03125,0,32,7
i'm doing da intro covers energy trends n pros n cons  brief description of nuclear fusion n oso brief history of iter n jet got abt 7 n half pages,0,0.006802721088435374,0.006802721088435374,0,147,30
none!nowhere ikno doesdiscount!shitinnit,0,0.0,0.05,1,40,3
you dont know you jabo me abi.,0,0.0,0.03333333333333333,1,30,7
"do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",1,0.0,0.022222222222222223,0,135,25
not yet had ya sapna aunty manege y'day hogidhe chinnu full weak and swalpa black agidhane,0,0.0,0.011111111111111112,0,90,16
"are you being good, baby?",0,0.0,0.08,0,25,5
"mostly sports type lyk footbl,crckt",0,0.0,0.02857142857142857,0,35,5
ma head dey swell oh. thanks for making my day,0,0.0,0.021739130434782608,0,46,10
u should make a fb list,0,0.0,0.0,0,23,6
sary just need tim in the bollox it hurt him a lot so he tol me!,0,0.0,0.015625,0,64,16
happy new year princess!,0,0.0,0.041666666666666664,0,24,4
"i'll text carlos and let you know, hang on",0,0.0,0.047619047619047616,1,42,9
"don't worry, is easy once have ingredients!",0,0.0,0.06976744186046512,0,43,7
i love u 2 my little pocy bell i am sorry but i love u,0,0.018518518518518517,0.0,0,54,15
"ok omw now, you at castor?",0,0.0,0.07692307692307693,1,26,6
yar lor  keep raining non stop  or u wan 2 go elsewhere?,0,0.017857142857142856,0.017857142857142856,0,56,12
"xmas offer! latest motorola, sonyericsson nokia free bluetooth or dvd! double mins 1000 txt on orange. call mobileupd8 on 08000839402 or call2optout 4qf2",1,0.12418300653594772,0.026143790849673203,2,153,23
what u mean u almost done? done wif sleeping? but i tot u going to take a nap  yup i send her liao so i'm picking her up at ard 4 smth lor,0,0.007246376811594203,0.021739130434782608,0,138,33
"tonight? yeah, i'd be down for that",0,0.0,0.08571428571428572,0,35,7
what should i eat fo lunch senor,0,0.0,0.0,0,32,7
"he said that he had a right giggle when he saw u again! you would possibly be the first person2die from nvq, but think how much you could for!",0,0.007042253521126761,0.02112676056338028,0,142,29
no break time one  how  i come out n get my stuff fr ?,0,0.0,0.018518518518518517,0,54,14
reply to win 100 weekly! what professional sport does tiger woods play? send stop to 87239 to end service,1,0.0761904761904762,0.01904761904761905,1,105,19
"i'm there and i can see you, but you can't see me ? maybe you should reboot ym ? i seen the buzz",0,0.0,0.052083333333333336,0,96,23
do you still have the grinder?,0,0.0,0.03333333333333333,0,30,6
no 1 polyphonic tone 4 ur mob every week! just txt pt2 to 87575. 1st tone free ! so get txtin now and tell ur friends. 150p tone. 16 reply hl 4info,1,0.10204081632653061,0.034013605442176874,2,147,32
k.i did't see you. k where are you now?,0,0.0,0.10256410256410256,1,39,9
so i'm doing a list of buyers.,0,0.0,0.06666666666666667,0,30,7
"no idea, i guess we'll work that out an hour after we're supposed to leave since as usual nobody has any interest in figuring shit out before the last second",0,0.0,0.01910828025477707,0,157,30
mm not entirely sure i understood that text but hey. ho. which weekend?,0,0.0,0.04225352112676056,0,71,13
they released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.,0,0.0,0.008928571428571428,0,112,21
don know he is watching film in computer,0,0.0,0.0,1,40,8
no b4 thursday,0,0.07142857142857142,0.0,0,14,3
"oh, then your phone phoned me but it disconnected",0,0.0,0.02040816326530612,0,49,9
id onluy matters when getting on from offcampus,0,0.0,0.0,0,47,8
this message is free. welcome to the new improved sex dogging club! to unsubscribe from this service reply stop. 18 only,1,0.016666666666666666,0.025,1,120,21
"excellent, i'll see what riley's plans are",0,0.0,0.07142857142857142,0,42,7
ew are you one of them?,0,0.0,0.043478260869565216,0,23,6
also hi wesley how've you been,0,0.0,0.03333333333333333,0,30,6
ah you see. you have to be in the lingo. i will let you know wot on earth it is when has finished making it!,0,0.0,0.027777777777777776,1,108,25
update now - 12mths half price orange line rental 400mins call mobileupd8 on 08000839402 or call2optout j5q,1,0.17757009345794392,0.009345794392523364,1,107,17
imagine life without me  see  how fast u are searching me?don't worry  l'm always there to disturb u  goodnoon,0,0.0,0.02727272727272727,0,110,19
"hm good morning, headache anyone? -",0,0.0,0.08571428571428572,0,35,6
yeah no probs - last night is obviously catching up with you  speak soon,0,0.0,0.013888888888888888,0,72,14
free unlimited hardcore porn direct 2 your mobile txt porn to 69200 get free access for 24 hrs then per day txt stop 2exit. this msg is free,1,0.06428571428571428,0.007142857142857143,1,140,28
i might go 2 sch. yar at e salon now v boring.,0,0.021739130434782608,0.043478260869565216,1,46,12
lt gt mins but i had to stop somewhere first.,0,0.0,0.022222222222222223,0,45,10
"lt gt is fast approaching. so, wish u a very happy new year happy sankranti happy republic day happy valentines day happy shivratri happy ugadi happy fools day happy may day happy independence day, happy friendship,mother,father,teachers,childrens day, amp happy birthday 4 u. happy ganesh festival happy dasara happy diwali happy christmas lt gt good mornings afternoons, evenings nights. rememberi am the first to wishing u all these your's raj",0,0.002242152466367713,0.026905829596412557,0,446,69
one of the joys in lifeis waking up each daywith thoughts that somewheresomeone cares enough tosend a warm morning greeting  -,0,0.0,0.007936507936507936,0,126,21
i didn't get the second half of that message,0,0.0,0.022727272727272728,0,44,9
wat time do u wan 2 meet me later?,0,0.029411764705882353,0.029411764705882353,0,34,9
i thank you so much for all you do with selflessness. i love you plenty.,0,0.0,0.027777777777777776,0,72,15
am in film ill call you later.,0,0.0,0.03333333333333333,0,30,7
how dare you change my ring,0,0.0,0.0,0,27,6
you are a very very very very bad girl. or lady.,0,0.0,0.041666666666666664,0,48,11
i love ya too but try and budget your money better babe. gary would freak on me if he knew,0,0.0,0.011111111111111112,1,90,20
what part of don't initiate don't you understand,0,0.0,0.041666666666666664,0,48,8
i finished my lunch already. u wake up already?,0,0.0,0.0425531914893617,0,47,9
you still at the game?,0,0.0,0.045454545454545456,0,22,5
you have got tallent but you are wasting.,0,0.0,0.024390243902439025,0,41,8
what is your record for one night?,0,0.0,0.029411764705882353,0,34,7
"also sir, i sent you an email about how to log into the usc payment portal. i.ll send you another message that should explain how things are back home. have a great weekend.",0,0.0,0.028901734104046242,0,173,33
gonna let me know cos comes bak from holiday that day. is coming. don't4get2text me number.,0,0.02197802197802198,0.04395604395604396,1,91,16
jokin only lar  - depends on which phone my father can get lor,0,0.0,0.016129032258064516,0,62,13
"aight, lemme know what's up",0,0.0,0.07407407407407407,1,27,5
get ready for lt gt inches of pleasure,0,0.0,0.0,0,38,8
- ok. i feel like john lennon.,0,0.0,0.1,0,30,7
cos darren say considering mah so i ask,0,0.0,0.0,0,39,8
you are not bothering me but you have to trust my answers. pls.,0,0.0,0.031746031746031744,0,63,13
one day a crab was running on the sea shore the waves came n cleared the footprints of the crab  crab asked being my frnd y r u clearing my beautiful footprints? waves replied a fox was following ur footprints to catch you! thats y i cleared it off frndsship never lets u dwn - gud nyt,0,0.0,0.010526315789473684,1,285,57
aight what time you want me to come up?,0,0.0,0.02564102564102564,0,39,9
slaaaaave ! where are you ? must i summon you to me all the time now ? don't you wish to come to me on your own anymore?,0,0.0,0.041666666666666664,1,120,28
your bill at 3 is 33.65 so thats not bad!,0,0.12195121951219512,0.04878048780487805,0,41,10
let me know how it changes in the next 6hrs. it can even be appendix but you are out of that age range. however its not impossible. so just chill and let me know in 6hrs,0,0.011834319526627219,0.01775147928994083,1,169,36
"hello, yeah i've just got out of the bath and need to do my hair so i'll come up when i'm done, yeah?",0,0.0,0.0594059405940594,0,101,23
so how's the weather over there?,0,0.0,0.0625,0,32,6
"ok. not much to do here though. h m friday, cant wait. dunno wot the hell im gonna do for another 3 weeks! become a slob- oh wait, already done that!",0,0.006711409395973154,0.053691275167785234,0,149,31
die  now i have e toot fringe again,0,0.0,0.0,1,35,8
lol they don't know about my awesome phone. i could click delete right now if i want.,0,0.0,0.03529411764705882,2,85,17
awesome question with a cute answer someone asked a boy how is ur life? . . he smiled amp answered . . she is fine! gudnite,0,0.0,0.04878048780487805,0,123,26
please leave this topic sorry for telling that,0,0.0,0.0,0,46,8
pls send me the correct name da.,0,0.0,0.03125,0,32,7
what happened to our yo date?,0,0.0,0.034482758620689655,0,29,6
webpage s not available!,0,0.0,0.041666666666666664,0,24,4
just woke up. yeesh its late. but i didn't fall asleep til lt gt am,0,0.0,0.04477611940298507,0,67,15
you are now unsubscribed all services. get tons of sexy babes or hunks straight to your phone! go to no subscriptions.,1,0.0,0.025423728813559324,1,118,21
"dear all, as we know lt gt th is the lt gt th birthday of our loving gopalettan. we are planning to give a small gift on that day. those who like to participate in that you are welcome. please contact our admin team for more details",0,0.0,0.017241379310344827,2,232,47
k k from tomorrow onwards started ah?,0,0.0,0.02702702702702703,0,37,7
what u talking bout early morning? it's almost noon where your at!,0,0.0,0.045454545454545456,0,66,12
fine. do you remember me.,0,0.0,0.08,0,25,5
"hi babe its jordan, how r u? im home from abroad and lonely, text me back if u wanna chat xxsp visionsms.com text stop to stopcost 150p 08712400603",1,0.09523809523809523,0.027210884353741496,0,147,28
ok. how many should i buy.,0,0.0,0.07692307692307693,0,26,6
"sounds good, keep me posted",0,0.0,0.037037037037037035,0,27,5
get a brand new mobile phone by being an agent of the mob! plus loads more goodies! for more info just text mat to 87021.,1,0.04132231404958678,0.024793388429752067,0,121,25
ok. so april. cant wait,0,0.0,0.08695652173913043,0,23,5
boy you best get yo ass out here quick,0,0.0,0.0,0,38,9
ay wana meet on sat? wkg on sat?,0,0.0,0.0625,0,32,8
i'm now but have to wait till 2 for the bus to pick me.,0,0.01818181818181818,0.03636363636363636,1,55,14
apart from the one i told you about yesterday?,0,0.0,0.021739130434782608,0,46,9
ok lor  but buy wat?,0,0.0,0.05,0,20,5
somebody should go to andros and steal ice,0,0.0,0.0,0,42,8
don know. i did't msg him recently.,0,0.0,0.08571428571428572,1,35,7
take us out shopping and mark will distract isaiah. d,0,0.0,0.018867924528301886,0,53,10
"mum, hope you are having a great day. hoping this text meets you well and full of life. have a great day. abiola",0,0.0,0.03571428571428571,0,112,23
there is no sense in my foot and penis.,0,0.0,0.02564102564102564,0,39,9
okay but i thought you were the expert,0,0.0,0.0,0,38,8
deep sigh   i miss you -   i am really surprised you haven't gone to the net cafe yet to get to me   don't you miss me?,0,0.0,0.03361344537815126,0,119,26
s.s i thinl role is like sachin.just standing. others have to hit.,0,0.0,0.06060606060606061,0,66,12
have a great trip to india. and bring the light to everyone not just with the project but with everyone that is lucky to see you smile. bye. abiola,0,0.0,0.02040816326530612,0,147,29
"and very importantly, all we discuss is between u and i only.",0,0.0,0.03278688524590164,0,61,12
k k how about your training process?,0,0.0,0.027777777777777776,0,36,7
ok lor. i ned 2 go toa payoh 4 a while 2 return smth u wan 2 send me there or wat?,0,0.04878048780487805,0.024390243902439025,0,82,22
in da car park,0,0.0,0.0,0,14,4
i wish that i was with you. holding you tightly. making you see how important you are. how much you mean to me   how much i need you   in my life,0,0.0,0.020689655172413793,0,145,31
so i asked how's anthony. dad. and your bf,0,0.0,0.07142857142857142,0,42,9
"wnevr i wana fal in luv vth my books, my bed fals in luv vth me !'' . yen madodu, nav pretsorginta, nammanna pretsovru important alwa !! gud eveb- .",0,0.0,0.07432432432432433,0,148,30
am going to take bath ill place the key in window -,0,0.0,0.0196078431372549,1,51,12
lord of the rings return of the king in store now!reply lotr by 2 june 4 chance 2 win lotr soundtrack cds stdtxtrate. reply stop to end txts,1,0.02142857142857143,0.014285714285714285,2,140,28
"dear, take care. i am just reaching home.love u a lot.",0,0.0,0.07407407407407407,0,54,11
staff.science.nus.edu.sg phyhcmk teaching pc1323,0,0.08333333333333333,0.08333333333333333,0,48,4
have you emigrated or something? ok maybe 5.30 was a bit hopeful,0,0.046875,0.03125,0,64,12
olol i printed out a forum post by a guy with the exact same prob which was fixed with a gpu replacement. hopefully they dont ignore that.,0,0.0,0.014492753623188406,0,138,27
we walked from my moms. right on stagwood pass right on winterstone left on victors hill. address is lt gt,0,0.0,0.018867924528301886,1,106,20
"yo, you at jp and hungry like a mofo?",0,0.0,0.05405405405405406,0,37,9
this is all just creepy and crazy to me.,0,0.0,0.025,0,40,9
ok  i din get ur msg,0,0.0,0.0,0,20,6
pathaya enketa maraikara pa',0,0.0,0.03571428571428571,0,28,4
even if he my friend he is a priest call him now,0,0.0,0.0,1,48,12
"u so lousy, run already come back then half dead  hee",0,0.0,0.018867924528301886,0,53,11
that's y i said it's bad dat all e gals know u  wat u doing now?,0,0.0,0.046875,1,64,16
or remind me in a few hrs.,0,0.0,0.038461538461538464,0,26,7
"i had been hoping i would not have to send you this message. my rent is due and i dont have enough for it. my reserves are completely gone. its a loan i need and was hoping you could her. the balance is lt gt . is there a way i could get that from you, till mid march when i hope to pay back.",0,0.0,0.023972602739726026,0,292,65
hi. happy new year. i dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is. thanks,0,0.0,0.02027027027027027,1,148,30
hello hun how ru? its here by the way. im good. been on 2 dates with that guy i met in walkabout so far. we have to meet up soon. hows everyone else?,0,0.006711409395973154,0.040268456375838924,0,149,33
lol i was gonna last month. i cashed some in but i left lt gt just in case. i was collecting more during the week cause they announced it on the blog.,0,0.0,0.02,1,150,32
good luck! draw takes place 28th feb 06. good luck! for removal send stop to 87239 customer services 08708034412,1,0.17857142857142858,0.026785714285714284,0,112,19
"short but cute be a good person , but dont try to prove   gud mrng",0,0.0,0.015151515151515152,0,66,15
just haven't decided where yet eh ?,0,0.0,0.05714285714285714,0,35,7
"wat time liao, where still got.",0,0.0,0.06451612903225806,0,31,6
yes watching footie but worried we're going to blow it - phil neville?,0,0.0,0.04285714285714286,0,70,13
i wait 4 inside da car park,0,0.037037037037037035,0.0,0,27,7
uncle abbey! happy new year. abiola,0,0.0,0.05714285714285714,0,35,6
now am free call me pa.,0,0.0,0.043478260869565216,2,23,6
r u saying i should re order the slippers cos i had to pay for returning it.,0,0.0,0.013157894736842105,0,76,17
stop knowing me so well!,0,0.0,0.041666666666666664,2,24,5
good evening! this is roger. how are you?,0,0.0,0.07317073170731707,0,41,8
small problem in auction punj now asking tiwary,0,0.0,0.0,1,47,8
he telling not to tell any one. if so treat for me hi hi hi,0,0.0,0.01694915254237288,0,59,15
1st wk free! gr8 tones str8 2 u each wk. txt nokia on to 8007 for classic nokia tones or hit on to 8007 for polys. nokia 150p poly 200p 16,1,0.14492753623188406,0.021739130434782608,1,138,31
u coming 2 pick me?,0,0.05263157894736842,0.05263157894736842,0,19,5
thats cool. i liked your photos. you are very sexy!,0,0.0,0.058823529411764705,0,51,10
would u fuckin believe it they didnt know i had thurs pre booked off so they re cancelled me again! that needs to b sacked,0,0.0,0.00819672131147541,1,122,25
"haha better late than ever, any way i could swing by?",0,0.0,0.03773584905660377,1,53,11
ok. but i finish at 6.,0,0.045454545454545456,0.09090909090909091,0,22,6
"lookatme! thanks for your purchase of a video clip from lookatme!, you've been charged 35p. think you can do better? why not send a video in a mmsto 32323.",1,0.04516129032258064,0.04516129032258064,0,155,29
i've been barred from all b and q stores for life!?this twat in orange dungerees came up to me and asked if i wanted decking? so i got the first punch in!!,0,0.0,0.03870967741935484,0,155,32
so no messages. had food?,0,0.0,0.08,0,25,5
ok going to sleep. hope i can meet her.,0,0.0,0.05128205128205128,0,39,9
can you let me know details of fri when u find out cos i'm not in tom or fri. mentionned chinese. thanks,0,0.0,0.028846153846153848,1,104,22
you're right i have now that i think about it,0,0.0,0.022222222222222223,1,45,10
wat r u doing now?,0,0.0,0.05555555555555555,1,18,5
is ur lecture over?,0,0.0,0.05263157894736842,0,19,4
sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? this msg is free recd msgs 150p inc vat 2 cancel text stop,1,0.027777777777777776,0.013888888888888888,1,144,33
customer place i will call you,0,0.0,0.0,0,30,6
not planned yet going to join company on jan 5 only.don know what will happen after that.,0,0.011235955056179775,0.02247191011235955,1,89,17
boy i love u grl hogolo boy gold chain kodstini grl agalla boy necklace madstini grl agalla boy hogli 1 mutai eerulli kodthini! grl i love u kano -,0,0.006802721088435374,0.013605442176870748,0,147,29
"haha i heard that, text me when you're around",0,0.0,0.044444444444444446,0,45,9
i.ll get there tomorrow and send it to you,0,0.0,0.023809523809523808,0,42,9
"shit babe  thasa bit messed up.yeh, she shudvetold u. did urgran know?neway, illspeak 2 u2moro wen im not asleep",0,0.017857142857142856,0.044642857142857144,1,112,19
oh thats late! well have a good night and i will give u a call tomorrow. iam now going to go to sleep night night,0,0.0,0.017699115044247787,1,113,25
cheers u tex mecause u werebored! yeah okden hunny r uin wk sat?sound s likeyour havin gr8fun j! keep updat countinlots of loveme xxxxx.,0,0.007352941176470588,0.029411764705882353,0,136,24
"sorry, in meeting i'll call you later",0,0.0,0.05405405405405406,0,37,7
yo! howz u? girls never rang after india. l,0,0.0,0.06976744186046512,0,43,9
yeah but which is worse for i,0,0.0,0.0,0,29,7
i tagged my friends that you seemed to count as your friends.,0,0.0,0.01639344262295082,0,61,12
long time. you remember me today.,0,0.0,0.06060606060606061,0,33,6
havent shopping now lor i juz arrive only,0,0.0,0.0,1,41,8
thank u. it better work out cause i will feel used otherwise,0,0.0,0.016666666666666666,0,60,12
are you up for the challenge? i know i am,0,0.0,0.024390243902439025,1,41,10
how much did ur hdd casing cost.,0,0.0,0.03125,0,32,7
mystery solved! just opened my email and he's sent me another batch! isn't he a sweetie,0,0.0,0.04597701149425287,0,87,16
i can't describe how lucky you are that i'm actually awake by noon,0,0.0,0.030303030303030304,0,66,13
this is the 2nd time we have tried to contact u. u have won the 1450 prize to claim just call 09053750005 b4 310303. t cs stop sms 08718725756. 140ppm,1,0.24666666666666667,0.02,1,150,30
cheers for the card   is it that time of year already?,0,0.0,0.018518518518518517,0,54,11
ugh hopefully the asus ppl dont randomly do a reformat.,0,0.0,0.01818181818181818,0,55,10
"haven't seen my facebook, huh? lol!",0,0.0,0.11428571428571428,0,35,6
"mah b, i'll pick it up tomorrow",0,0.0,0.06451612903225806,0,31,7
still otside le u come 2morrow maga,0,0.02857142857142857,0.0,0,35,7
do u still have plumbers tape and a wrench we could borrow?,0,0.0,0.01694915254237288,0,59,12
"dear voucher holder, to claim this weeks offer, at you pc please go to ts cs apply.",1,0.0,0.03614457831325301,1,83,17
it vl bcum more difficult,0,0.0,0.0,0,25,5
havent still waitin as usual  come back sch oredi?,0,0.0,0.02,0,50,9
in meeting da. i will call you,0,0.0,0.03333333333333333,0,30,7
k k - - then watch some films.,0,0.0,0.1,0,30,8
does cinema plus drink appeal tomo? is a fr thriller by director i like on at mac at 8.30.,0,0.03333333333333333,0.03333333333333333,0,90,19
there the size of elephant tablets u shove um up ur ass!!,0,0.0,0.03508771929824561,0,57,12
"so many people seems to be special at first sight, but only very few will remain special to you till your last sight  maintain them till life ends  take cr da",0,0.0,0.006329113924050633,0,158,31
"my parents, my kidz, my friends n my colleagues. all screaming  surprise !! and i was waiting on the sofa      ' naked !",0,0.0,0.058333333333333334,0,120,23
dunno i juz askin cos i got a card got 20 off 4 a salon called hair sense so i tot it's da one cut ur hair.,0,0.028037383177570093,0.018691588785046728,0,107,27
good morning pookie pie! lol hope i didn't wake u up,0,0.0,0.038461538461538464,0,52,11
maybe if you woke up before fucking 3 this wouldn't be a problem.,0,0.015384615384615385,0.03076923076923077,0,65,13
happy birthday to you dear.with lots of love.rakhesh nri,0,0.0,0.03571428571428571,0,56,9
"this is the 2nd time we have tried 2 contact u. u have won the 750 pound prize. 2 claim is easy, call 08712101358 now! only 10p per min. bt-national-rate",1,0.12418300653594772,0.0457516339869281,2,153,30
x2 lt gt . are you going to get that,0,0.027777777777777776,0.027777777777777776,0,36,10
hi neva worry bout da truth coz the truth will lead me 2 ur heart. it s the least a unique person like u deserve. sleep tight or morning,0,0.007352941176470588,0.014705882352941176,0,136,29
ur awarded a city break and could win a 200 summer shopping spree every wk. txt store to 88039.skilgme.tscs087147403231winawk!age16 1.50perwksub,1,0.1736111111111111,0.034722222222222224,1,144,20
is ur paper today in e morn or aft?,0,0.0,0.02857142857142857,0,35,9
i will lick up every drop are you ready to use your mouth as well?,0,0.0,0.015151515151515152,0,66,15
and you! will expect you whenever you text! hope all goes well tomo,0,0.0,0.029850746268656716,0,67,13
great. p diddy is my neighbor and comes for toothpaste every morning,0,0.0,0.014705882352941176,0,68,12
"i av a new number, . wil u only use this one,ta.",0,0.0,0.08333333333333333,0,48,12
so its to be poking man everyday that they teach you in canada abi! how are you. just saying hi.,0,0.0,0.03125,0,96,20
7 lor  change 2 suntec  wat time u coming?,0,0.047619047619047616,0.023809523809523808,0,42,9
no de.am seeing in online shop so that i asked.,0,0.0,0.0425531914893617,0,47,10
just curious because my cuz asked what i was up to,0,0.0,0.0,0,50,11
okay lor  wah  like that def they wont let us go  haha  what did they say in the terms and conditions?,0,0.0,0.00980392156862745,0,102,21
haha  yup hopefully we will lose a few kg by mon. after hip hop can go orchard and weigh again,0,0.0,0.010638297872340425,0,94,20
she's good. how are you. where r u working now,0,0.0,0.06521739130434782,1,46,10
"oh, yes, i've just been a little under the weather so i've kind of been coccooning at home",0,0.0,0.044444444444444446,0,90,18
at home also.,0,0.0,0.07692307692307693,0,13,3
this phone has the weirdest auto correct.,0,0.0,0.024390243902439025,0,41,7
oops my phone died and i didn't even know. yeah i like it better.,0,0.0,0.046153846153846156,1,65,14
havent mus ask if u can 1st wat. of meet 4 lunch den u n him meet can already lor. or u wan 2 go ask da ge 1st then confirm w me asap?,0,0.029850746268656716,0.022388059701492536,0,134,34
"she said,'' do u mind if i go into the bedroom for a minute ? '' ''ok'', i sed in a sexy mood. she came out 5 minuts latr wid a cake n my wife,",0,0.006993006993006993,0.09090909090909091,0,143,35
